Datetime,T2M,QLSTM
10-05-2025 02:00:00,23.26666667,22.05798723
10-05-2025 03:00:00,24.43333333,24.65551411
10-05-2025 04:00:00,25.6,25.33600089
10-05-2025 05:00:00,28.43333333,27.96925899
10-05-2025 06:00:00,31.26666667,31.68601081
10-05-2025 07:00:00,34.1,34.80681766
10-05-2025 08:00:00,34.2,34.83845348
10-05-2025 09:00:00,34.3,33.72466145
10-05-2025 10:00:00,34.4,34.18801468
10-05-2025 11:00:00,34.26666667,34.49376944
10-05-2025 12:00:00,34.13333333,34.80213337
10-05-2025 13:00:00,34,33.67149469
10-05-2025 14:00:00,32.76666667,32.63938529
10-05-2025 15:00:00,31.53333333,30.77486828
10-05-2025 16:00:00,30.3,29.47992206
10-05-2025 17:00:00,29.7,30.25703964
10-05-2025 18:00:00,29.1,30.02979132
10-05-2025 19:00:00,28.5,28.45063235
10-05-2025 20:00:00,27.56666667,28.25465416
10-05-2025 21:00:00,26.63333333,26.8812585
10-05-2025 22:00:00,25.7,25.25772818
10-05-2025 23:00:00,25.7,25.94776034
11-05-2025 00:00:00,25.7,26.75442475
11-05-2025 01:00:00,25.7,25.67543891
11-05-2025 02:00:00,26.06666667,27.13933232
11-05-2025 03:00:00,26.43333333,24.63732657
11-05-2025 04:00:00,26.8,27.36346797
11-05-2025 05:00:00,29.33333333,29.39300979
11-05-2025 06:00:00,31.86666667,31.66167756
11-05-2025 07:00:00,34.4,34.46290802
11-05-2025 08:00:00,35.26666667,33.90405807
11-05-2025 09:00:00,36.13333333,35.98273387
11-05-2025 10:00:00,37,37.24482404
11-05-2025 11:00:00,36.66666667,37.67985978
11-05-2025 12:00:00,36.33333333,35.97802517
11-05-2025 13:00:00,36,35.44572471
11-05-2025 14:00:00,34.6,34.2560127
11-05-2025 15:00:00,33.2,33.82756807
11-05-2025 16:00:00,31.8,32.02538041
11-05-2025 17:00:00,31,30.6368147
11-05-2025 18:00:00,30.2,30.55187842
11-05-2025 19:00:00,29.4,29.46655301
11-05-2025 20:00:00,29.06666667,29.73073622
11-05-2025 21:00:00,28.73333333,28.25202998
11-05-2025 22:00:00,28.4,28.17536615
11-05-2025 23:00:00,28.13333333,27.86451752
12-05-2025 00:00:00,27.86666667,26.86333137
12-05-2025 01:00:00,27.6,27.80300983
12-05-2025 02:00:00,28.13333333,28.31230381
12-05-2025 03:00:00,28.66666667,28.67017228
12-05-2025 04:00:00,29.2,29.03917516
12-05-2025 05:00:00,30,29.02967071
12-05-2025 06:00:00,30.8,30.5116201
12-05-2025 07:00:00,31.6,31.36504676
12-05-2025 08:00:00,32.53333333,31.98331974
12-05-2025 09:00:00,33.46666667,33.35609476
12-05-2025 10:00:00,34.4,34.67700331
12-05-2025 11:00:00,34.46666667,35.75977058
12-05-2025 12:00:00,34.53333333,34.65301785
12-05-2025 13:00:00,34.6,34.77656765
12-05-2025 14:00:00,33.13333333,33.08229578
12-05-2025 15:00:00,31.66666667,30.3512234
12-05-2025 16:00:00,30.2,30.181823
12-05-2025 17:00:00,29.26666667,29.30795842
12-05-2025 18:00:00,28.33333333,30.02204704
12-05-2025 19:00:00,27.4,27.26812397
12-05-2025 20:00:00,27,27.20673044
12-05-2025 21:00:00,26.6,26.57620281
12-05-2025 22:00:00,26.2,25.3987947
12-05-2025 23:00:00,25.66666667,26.45014652
13-05-2025 00:00:00,25.13333333,25.64883265
13-05-2025 01:00:00,24.6,25.14230418
13-05-2025 02:00:00,26.33333333,25.7098887
13-05-2025 03:00:00,28.06666667,29.028374
13-05-2025 04:00:00,29.8,28.83893933
13-05-2025 05:00:00,31.6,32.00232895
13-05-2025 06:00:00,33.4,34.90170072
13-05-2025 07:00:00,35.2,34.52092251
13-05-2025 08:00:00,36.53333333,36.14509917
13-05-2025 09:00:00,37.86666667,37.9349842
13-05-2025 10:00:00,39.2,38.85483448
13-05-2025 11:00:00,39,37.93691871
13-05-2025 12:00:00,38.8,38.84700441
13-05-2025 13:00:00,38.6,37.87172127
13-05-2025 14:00:00,34.46666667,34.79134528
13-05-2025 15:00:00,30.33333333,29.70300783
13-05-2025 16:00:00,26.2,27.26258149
13-05-2025 17:00:00,26.4,25.8630286
13-05-2025 18:00:00,26.6,26.37920575
13-05-2025 19:00:00,26.8,27.35771931
13-05-2025 20:00:00,26.53333333,25.68949527
13-05-2025 21:00:00,26.26666667,26.42260534
13-05-2025 22:00:00,26,26.89613192
13-05-2025 23:00:00,25.66666667,24.56463169
14-05-2025 00:00:00,25.33333333,25.45991193
14-05-2025 01:00:00,25,25.17816667
14-05-2025 02:00:00,25.86666667,26.40265743
14-05-2025 03:00:00,26.73333333,25.88532265
14-05-2025 04:00:00,27.6,26.69474055
14-05-2025 05:00:00,30.5,30.85782511
14-05-2025 06:00:00,33.4,33.60360243
14-05-2025 07:00:00,36.3,36.47172925
14-05-2025 08:00:00,36.9,37.13751293
14-05-2025 09:00:00,37.5,37.03379854
14-05-2025 10:00:00,38.1,38.25922511
14-05-2025 11:00:00,38.06666667,38.26758703
14-05-2025 12:00:00,38.03333333,37.54359867
14-05-2025 13:00:00,38,39.27911056
14-05-2025 14:00:00,36.36666667,36.69151015
14-05-2025 15:00:00,34.73333333,33.9166168
14-05-2025 16:00:00,33.1,33.55011048
14-05-2025 17:00:00,32.03333333,31.36512524
14-05-2025 18:00:00,30.96666667,31.50626469
14-05-2025 19:00:00,29.9,30.69429311
14-05-2025 20:00:00,28.83333333,28.27070188
14-05-2025 21:00:00,27.76666667,28.42712407
14-05-2025 22:00:00,26.7,26.98298835
14-05-2025 23:00:00,26.03333333,26.59690938
15-05-2025 00:00:00,25.36666667,26.66704242
15-05-2025 01:00:00,24.7,24.53177038
15-05-2025 02:00:00,26.43333333,25.91659785
15-05-2025 03:00:00,28.16666667,27.5568463
15-05-2025 04:00:00,29.9,29.34070865
15-05-2025 05:00:00,31.96666667,31.9138084
15-05-2025 06:00:00,34.03333333,34.26721534
15-05-2025 07:00:00,36.1,36.28968966
15-05-2025 08:00:00,37.23333333,37.80042159
15-05-2025 09:00:00,38.36666667,38.37558032
15-05-2025 10:00:00,39.5,40.49649276
15-05-2025 11:00:00,39.1,38.91856042
15-05-2025 12:00:00,38.7,40.56485403
15-05-2025 13:00:00,38.3,38.72893592
15-05-2025 14:00:00,36.5,35.91236239
15-05-2025 15:00:00,34.7,33.96583309
15-05-2025 16:00:00,32.9,33.23076642
15-05-2025 17:00:00,31.23333333,31.08013496
15-05-2025 18:00:00,29.56666667,30.05616075
15-05-2025 19:00:00,27.9,28.22443537
15-05-2025 20:00:00,27.23333333,27.18340434
15-05-2025 21:00:00,26.56666667,25.98613415
15-05-2025 22:00:00,25.9,24.86147307
15-05-2025 23:00:00,25.5,25.19388477
16-05-2025 00:00:00,25.1,25.68711743
16-05-2025 01:00:00,24.7,24.84677528
16-05-2025 02:00:00,26.4,25.54596452
16-05-2025 03:00:00,28.1,28.21872686
16-05-2025 04:00:00,29.8,30.06416029
16-05-2025 05:00:00,32.73333333,32.1273912
16-05-2025 06:00:00,35.66666667,35.77205529
16-05-2025 07:00:00,38.6,38.63990589
16-05-2025 08:00:00,39.2,38.41641904
16-05-2025 09:00:00,39.8,40.04528666
16-05-2025 10:00:00,40.4,40.7844545
16-05-2025 11:00:00,39.46666667,40.20916919
16-05-2025 12:00:00,38.53333333,39.25578362
16-05-2025 13:00:00,37.6,36.65551747
16-05-2025 14:00:00,35.66666667,35.02372622
16-05-2025 15:00:00,33.73333333,34.08642372
16-05-2025 16:00:00,31.8,32.1522339
16-05-2025 17:00:00,30.46666667,30.81976557
16-05-2025 18:00:00,29.13333333,31.77463297
16-05-2025 19:00:00,27.8,28.19138282
16-05-2025 20:00:00,27.2,27.97850458
16-05-2025 21:00:00,26.6,27.25403066
16-05-2025 22:00:00,26,26.44657134
16-05-2025 23:00:00,25.4,25.1838623
17-05-2025 00:00:00,24.8,25.32032308
17-05-2025 01:00:00,24.2,23.67017773
17-05-2025 02:00:00,25.93333333,25.77097867
17-05-2025 03:00:00,27.66666667,27.33391819
17-05-2025 04:00:00,29.4,29.45613008
17-05-2025 05:00:00,32.33333333,33.9201833
17-05-2025 06:00:00,35.26666667,33.98653415
17-05-2025 07:00:00,38.2,38.67047628
17-05-2025 08:00:00,38.93333333,37.82771103
17-05-2025 09:00:00,39.66666667,39.34312648
17-05-2025 10:00:00,40.4,41.14654692
17-05-2025 11:00:00,40.06666667,40.11073483
17-05-2025 12:00:00,39.73333333,38.99446874
17-05-2025 13:00:00,39.4,38.90961248
17-05-2025 14:00:00,37.46666667,37.93257541
17-05-2025 15:00:00,35.53333333,35.03261919
17-05-2025 16:00:00,33.6,33.74839653
17-05-2025 17:00:00,31.26666667,31.29790915
17-05-2025 18:00:00,28.93333333,28.48661864
17-05-2025 19:00:00,26.6,28.06981402
17-05-2025 20:00:00,26,26.43459299
17-05-2025 21:00:00,25.4,24.01163219
17-05-2025 22:00:00,24.8,24.92782664
17-05-2025 23:00:00,24.33333333,23.87963539
18-05-2025 00:00:00,23.86666667,24.45106552
18-05-2025 01:00:00,23.4,22.85667516
18-05-2025 02:00:00,25.66666667,25.58800733
18-05-2025 03:00:00,27.93333333,28.27953517
18-05-2025 04:00:00,30.2,30.79353186
18-05-2025 05:00:00,33.06666667,32.24378491
18-05-2025 06:00:00,35.93333333,35.70401084
18-05-2025 07:00:00,38.8,38.4743939
18-05-2025 08:00:00,39.26666667,38.81876671
18-05-2025 09:00:00,39.73333333,40.94366778
18-05-2025 10:00:00,40.2,40.47764147
18-05-2025 11:00:00,40.06666667,39.20224818
18-05-2025 12:00:00,39.93333333,40.56258778
18-05-2025 13:00:00,39.8,41.25487699
18-05-2025 14:00:00,37.6,38.30782252
18-05-2025 15:00:00,35.4,34.35837243
18-05-2025 16:00:00,33.2,32.86802585
18-05-2025 17:00:00,31.26666667,32.13521719
18-05-2025 18:00:00,29.33333333,28.84817959
18-05-2025 19:00:00,27.4,27.70426727
18-05-2025 20:00:00,26.66666667,27.19772902
18-05-2025 21:00:00,25.93333333,25.29786181
18-05-2025 22:00:00,25.2,25.15919147
18-05-2025 23:00:00,24.66666667,22.44456573
19-05-2025 00:00:00,24.13333333,23.43104855
19-05-2025 01:00:00,23.6,23.426848
19-05-2025 02:00:00,25.46666667,24.61122962
19-05-2025 03:00:00,27.33333333,28.45245814
19-05-2025 04:00:00,29.2,28.21954447
19-05-2025 05:00:00,31.93333333,31.63165403
19-05-2025 06:00:00,34.66666667,34.75629789
19-05-2025 07:00:00,37.4,38.38808719
19-05-2025 08:00:00,38.06666667,37.08228917
19-05-2025 09:00:00,38.73333333,39.53075822
19-05-2025 10:00:00,39.4,39.40701543
19-05-2025 11:00:00,39.2,38.52711157
19-05-2025 12:00:00,39,39.31680218
19-05-2025 13:00:00,38.8,38.93646845
19-05-2025 14:00:00,36.73333333,36.32184537
19-05-2025 15:00:00,34.66666667,34.71452057
19-05-2025 16:00:00,32.6,32.33584231
19-05-2025 17:00:00,32.13333333,32.2111569
19-05-2025 18:00:00,31.66666667,32.12060059
19-05-2025 19:00:00,31.2,32.28731835
19-05-2025 20:00:00,30.6,29.75139645
19-05-2025 21:00:00,30,31.46233401
19-05-2025 22:00:00,29.4,28.06171603
19-05-2025 23:00:00,28.2,28.09594138
20-05-2025 00:00:00,27,27.40332996
20-05-2025 01:00:00,25.8,25.99263832
20-05-2025 02:00:00,27.36666667,26.93976539
20-05-2025 03:00:00,28.93333333,28.7906519
20-05-2025 04:00:00,30.5,30.16201559
20-05-2025 05:00:00,32.96666667,32.56261855
20-05-2025 06:00:00,35.43333333,36.01579118
20-05-2025 07:00:00,37.9,38.14475749
20-05-2025 08:00:00,39.1,38.62496511
20-05-2025 09:00:00,40.3,40.9167346
20-05-2025 10:00:00,41.5,41.71067394
20-05-2025 11:00:00,41.43333333,41.99060352
20-05-2025 12:00:00,41.36666667,41.79831846
20-05-2025 13:00:00,41.3,40.73166965
20-05-2025 14:00:00,38.7,38.31595923
20-05-2025 15:00:00,36.1,36.61231868
20-05-2025 16:00:00,33.5,33.91844877
20-05-2025 17:00:00,31.9,31.88567059
20-05-2025 18:00:00,30.3,30.3804356
20-05-2025 19:00:00,28.7,29.57592292
20-05-2025 20:00:00,28.1,27.69443909
20-05-2025 21:00:00,27.5,27.87507107
20-05-2025 22:00:00,26.9,26.7613837
20-05-2025 23:00:00,26.16666667,26.01743196
21-05-2025 00:00:00,25.43333333,26.18661679
21-05-2025 01:00:00,24.7,25.26587694
21-05-2025 02:00:00,26.4,26.95771411
21-05-2025 03:00:00,28.1,28.99499118
21-05-2025 04:00:00,29.8,29.81439951
21-05-2025 05:00:00,33.73333333,34.20085673
21-05-2025 06:00:00,37.66666667,37.4539585
21-05-2025 07:00:00,41.6,41.82223725
21-05-2025 08:00:00,42.2,42.11077842
21-05-2025 09:00:00,42.8,42.86649708
21-05-2025 10:00:00,43.4,43.8080191
21-05-2025 11:00:00,43.33333333,42.77238949
21-05-2025 12:00:00,43.26666667,44.70113512
21-05-2025 13:00:00,43.2,42.51030923
21-05-2025 14:00:00,40.4,39.56759423
21-05-2025 15:00:00,37.6,38.39396081
21-05-2025 16:00:00,34.8,35.3427366
21-05-2025 17:00:00,33.4,33.82787499
21-05-2025 18:00:00,32,32.43077198
21-05-2025 19:00:00,30.6,30.59160404
21-05-2025 20:00:00,29.66666667,29.05154006
21-05-2025 21:00:00,28.73333333,28.78530232
21-05-2025 22:00:00,27.8,27.33576132
21-05-2025 23:00:00,27.53333333,28.20184174
22-05-2025 00:00:00,27.26666667,27.16584921
22-05-2025 01:00:00,27,26.43406763
22-05-2025 02:00:00,29.06666667,28.84633564
22-05-2025 03:00:00,31.13333333,31.41642487
22-05-2025 04:00:00,33.2,32.81352992
22-05-2025 05:00:00,35.6,35.0363141
22-05-2025 06:00:00,38,38.16706354
22-05-2025 07:00:00,40.4,40.56794062
22-05-2025 08:00:00,41.66666667,41.31912394
22-05-2025 09:00:00,42.93333333,42.61040574
22-05-2025 10:00:00,44.2,44.35908542
22-05-2025 11:00:00,43.86666667,42.87391006
22-05-2025 12:00:00,43.53333333,42.56842478
22-05-2025 13:00:00,43.2,42.70745946
22-05-2025 14:00:00,40.6,40.45366801
22-05-2025 15:00:00,38,38.21314749
22-05-2025 16:00:00,35.4,36.41145326
22-05-2025 17:00:00,35.66666667,36.25464848
22-05-2025 18:00:00,35.93333333,35.823685
22-05-2025 19:00:00,36.2,36.18696314
22-05-2025 20:00:00,35.46666667,34.77936716
22-05-2025 21:00:00,34.73333333,34.72064136
22-05-2025 22:00:00,34,33.80210561
22-05-2025 23:00:00,32.66666667,32.88791137
23-05-2025 00:00:00,31.33333333,30.76621237
23-05-2025 01:00:00,30,30.35604603
23-05-2025 02:00:00,31.66666667,32.71745953
23-05-2025 03:00:00,33.33333333,33.25877113
23-05-2025 04:00:00,35,35.27539968
23-05-2025 05:00:00,37.53333333,38.00647221
23-05-2025 06:00:00,40.06666667,39.79160377
23-05-2025 07:00:00,42.6,42.75363007
23-05-2025 08:00:00,43.06666667,43.07529959
23-05-2025 09:00:00,43.53333333,43.60029669
23-05-2025 10:00:00,44,43.47005119
23-05-2025 11:00:00,43.53333333,43.55013666
23-05-2025 12:00:00,43.06666667,43.4080771
23-05-2025 13:00:00,42.6,43.59485394
23-05-2025 14:00:00,40.46666667,41.12430962
23-05-2025 15:00:00,38.33333333,39.80948085
23-05-2025 16:00:00,36.2,35.67393302
23-05-2025 17:00:00,34.66666667,35.26469957
23-05-2025 18:00:00,33.13333333,33.25902628
23-05-2025 19:00:00,31.6,33.10125326
23-05-2025 20:00:00,30.86666667,30.31252528
23-05-2025 21:00:00,30.13333333,29.55764904
23-05-2025 22:00:00,29.4,28.98907711
23-05-2025 23:00:00,29.2,27.74393045
24-05-2025 00:00:00,29,28.63956052
24-05-2025 01:00:00,28.8,28.27956487
24-05-2025 02:00:00,30.26666667,30.36977146
24-05-2025 03:00:00,31.73333333,31.96762942
24-05-2025 04:00:00,33.2,34.48623792
24-05-2025 05:00:00,35.53333333,36.18491109
24-05-2025 06:00:00,37.86666667,37.47116145
24-05-2025 07:00:00,40.2,39.58407793
24-05-2025 08:00:00,41.4,41.73724279
24-05-2025 09:00:00,42.6,41.69489371
24-05-2025 10:00:00,43.8,45.05558487
24-05-2025 11:00:00,43.6,44.40858341
24-05-2025 12:00:00,43.4,43.07834938
24-05-2025 13:00:00,43.2,42.02553414
24-05-2025 14:00:00,41.06666667,41.99483481
24-05-2025 15:00:00,38.93333333,38.85480877
24-05-2025 16:00:00,36.8,37.64860411
24-05-2025 17:00:00,35.2,34.10691547
24-05-2025 18:00:00,33.6,33.18908919
24-05-2025 19:00:00,32,32.0035949
24-05-2025 20:00:00,31.46666667,31.49887494
24-05-2025 21:00:00,30.93333333,30.62478399
24-05-2025 22:00:00,30.4,30.8270044
24-05-2025 23:00:00,30.06666667,29.33474298
25-05-2025 00:00:00,29.73333333,29.63572287
25-05-2025 01:00:00,29.4,29.48247053
25-05-2025 02:00:00,31.33333333,31.68601483
25-05-2025 03:00:00,33.26666667,33.75452525
25-05-2025 04:00:00,35.2,34.42898423
25-05-2025 05:00:00,37.46666667,36.41493098
25-05-2025 06:00:00,39.73333333,40.60926443
25-05-2025 07:00:00,42,42.22782301
25-05-2025 08:00:00,43.2,42.68686348
25-05-2025 09:00:00,44.4,45.46341622
25-05-2025 10:00:00,45.6,45.67930253
25-05-2025 11:00:00,45.06666667,45.87515209
25-05-2025 12:00:00,44.53333333,44.57962167
25-05-2025 13:00:00,44,45.4127776
25-05-2025 14:00:00,41.53333333,42.73673438
25-05-2025 15:00:00,39.06666667,38.89598545
25-05-2025 16:00:00,36.6,37.26607549
25-05-2025 17:00:00,36,36.44244746
25-05-2025 18:00:00,35.4,36.33828652
25-05-2025 19:00:00,34.8,34.1384818
25-05-2025 20:00:00,33.93333333,34.40366651
25-05-2025 21:00:00,33.06666667,33.79228594
25-05-2025 22:00:00,32.2,30.99426895
25-05-2025 23:00:00,31.66666667,30.8554655
26-05-2025 00:00:00,31.13333333,29.73530618
26-05-2025 01:00:00,30.6,30.41530398
26-05-2025 02:00:00,32.23333333,32.72525552
26-05-2025 03:00:00,33.86666667,34.89663077
26-05-2025 04:00:00,35.5,35.55079682
26-05-2025 05:00:00,37.63333333,38.7498559
26-05-2025 06:00:00,39.76666667,38.82051678
26-05-2025 07:00:00,41.9,40.73221983
26-05-2025 08:00:00,43.03333333,42.99525175
26-05-2025 09:00:00,44.16666667,44.42996868
26-05-2025 10:00:00,45.3,45.27758561
26-05-2025 11:00:00,44.96666667,43.54929978
26-05-2025 12:00:00,44.63333333,44.57223571
26-05-2025 13:00:00,44.3,43.40570077
26-05-2025 14:00:00,41.76666667,42.22577104
26-05-2025 15:00:00,39.23333333,39.48466043
26-05-2025 16:00:00,36.7,36.05565088
26-05-2025 17:00:00,35.96666667,35.61437726
26-05-2025 18:00:00,35.23333333,34.50717312
26-05-2025 19:00:00,34.5,34.45702938
26-05-2025 20:00:00,33.7,34.35481258
26-05-2025 21:00:00,32.9,32.22422027
26-05-2025 22:00:00,32.1,32.44555688
26-05-2025 23:00:00,31.7,31.33647369
27-05-2025 00:00:00,31.3,30.75643377
27-05-2025 01:00:00,30.9,30.82662368
27-05-2025 02:00:00,31.4,30.69027362
27-05-2025 03:00:00,31.9,31.52043716
27-05-2025 04:00:00,32.4,31.57877629
27-05-2025 05:00:00,34,35.34694769
27-05-2025 06:00:00,35.6,35.62417547
27-05-2025 07:00:00,37.2,36.72029236
27-05-2025 08:00:00,38,38.14669724
27-05-2025 09:00:00,38.8,38.72299177
27-05-2025 10:00:00,39.6,39.44851087
27-05-2025 11:00:00,39.33333333,39.75438481
27-05-2025 12:00:00,39.06666667,39.58598779
27-05-2025 13:00:00,38.8,38.43630674
27-05-2025 14:00:00,36.73333333,36.33857223
27-05-2025 15:00:00,34.66666667,34.47810073
27-05-2025 16:00:00,32.6,31.02188236
27-05-2025 17:00:00,29.66666667,28.62790401
27-05-2025 18:00:00,26.73333333,27.67041512
27-05-2025 19:00:00,23.8,24.92773305
27-05-2025 20:00:00,24.86666667,24.69593616
27-05-2025 21:00:00,25.93333333,26.32860087
27-05-2025 22:00:00,27,27.21338236
27-05-2025 23:00:00,26.06666667,28.17744101
28-05-2025 00:00:00,25.13333333,25.90087522
28-05-2025 01:00:00,24.2,24.11230412
28-05-2025 02:00:00,25.66666667,25.01158115
28-05-2025 03:00:00,27.13333333,26.03200922
28-05-2025 04:00:00,28.6,28.73948764
28-05-2025 05:00:00,30.13333333,29.61480538
28-05-2025 06:00:00,31.66666667,30.69161865
28-05-2025 07:00:00,33.2,32.75673196
28-05-2025 08:00:00,34.06666667,33.32519472
28-05-2025 09:00:00,34.93333333,36.08997936
28-05-2025 10:00:00,35.8,36.40442177
28-05-2025 11:00:00,34.73333333,34.72786756
28-05-2025 12:00:00,33.66666667,34.68126525
28-05-2025 13:00:00,32.6,32.65304104
28-05-2025 14:00:00,30.33333333,29.74286663
28-05-2025 15:00:00,28.06666667,29.11086793
28-05-2025 16:00:00,25.8,26.16945811
28-05-2025 17:00:00,25.86666667,25.15556653
28-05-2025 18:00:00,25.93333333,25.80284371
28-05-2025 19:00:00,26,25.39970637
28-05-2025 20:00:00,25.53333333,24.5853336
28-05-2025 21:00:00,25.06666667,25.70162201
28-05-2025 22:00:00,24.6,25.9090301
28-05-2025 23:00:00,24.66666667,23.70785705
29-05-2025 00:00:00,24.73333333,25.11928559
29-05-2025 01:00:00,24.8,24.35394193
29-05-2025 02:00:00,25.46666667,25.13271033
29-05-2025 03:00:00,26.13333333,25.72720852
29-05-2025 04:00:00,26.8,26.20767777
29-05-2025 05:00:00,28.2,28.23326475
29-05-2025 06:00:00,29.6,29.0303293
29-05-2025 07:00:00,31,31.18541586
29-05-2025 08:00:00,32.06666667,32.03222516
29-05-2025 09:00:00,33.13333333,32.9695188
29-05-2025 10:00:00,34.2,33.5778057
29-05-2025 11:00:00,34,33.6045855
29-05-2025 12:00:00,33.8,34.31787013
29-05-2025 13:00:00,33.6,33.94341152
29-05-2025 14:00:00,32.33333333,31.66315522
29-05-2025 15:00:00,31.06666667,31.13476547
29-05-2025 16:00:00,29.8,30.31512506
29-05-2025 17:00:00,29.06666667,27.92218007
29-05-2025 18:00:00,28.33333333,28.70584231
29-05-2025 19:00:00,27.6,27.14572804
29-05-2025 20:00:00,27.06666667,27.45784941
29-05-2025 21:00:00,26.53333333,26.01006922
29-05-2025 22:00:00,26,24.76263517
29-05-2025 23:00:00,24.46666667,23.35087979
30-05-2025 00:00:00,22.93333333,22.96629871
30-05-2025 01:00:00,21.4,21.57805678
30-05-2025 02:00:00,22.66666667,22.04669843
30-05-2025 03:00:00,23.93333333,24.37113026
30-05-2025 04:00:00,25.2,24.06091923
30-05-2025 05:00:00,27.13333333,27.0880313
30-05-2025 06:00:00,29.06666667,28.23643579
30-05-2025 07:00:00,31,30.55312368
30-05-2025 08:00:00,31.86666667,31.89916156
30-05-2025 09:00:00,32.73333333,32.14346365
30-05-2025 10:00:00,33.6,33.336362
30-05-2025 11:00:00,30.46666667,31.15654626
30-05-2025 12:00:00,27.33333333,26.93783619
30-05-2025 13:00:00,24.2,24.77292165
30-05-2025 14:00:00,24.2,23.425512
30-05-2025 15:00:00,24.2,24.56321544
30-05-2025 16:00:00,24.2,25.18828965
30-05-2025 17:00:00,24.13333333,22.43885923
30-05-2025 18:00:00,24.06666667,23.52034281
30-05-2025 19:00:00,24,24.39562072
30-05-2025 20:00:00,23.73333333,23.59413243
30-05-2025 21:00:00,23.46666667,23.72111146
30-05-2025 22:00:00,23.2,22.78592862
30-05-2025 23:00:00,22.86666667,22.92602964
31-05-2025 00:00:00,22.53333333,22.42660639
31-05-2025 01:00:00,22.2,23.00059105
31-05-2025 02:00:00,23.26666667,23.44108881
31-05-2025 03:00:00,24.33333333,24.56478205
31-05-2025 04:00:00,25.4,25.11763138
31-05-2025 05:00:00,27.53333333,27.19904734
31-05-2025 06:00:00,29.66666667,29.37011972
31-05-2025 07:00:00,31.8,32.07042276
31-05-2025 08:00:00,32.93333333,32.64472091
31-05-2025 09:00:00,34.06666667,34.2653263
31-05-2025 10:00:00,35.2,36.6228231
31-05-2025 11:00:00,34.86666667,35.46387968
31-05-2025 12:00:00,34.53333333,34.30982286
31-05-2025 13:00:00,34.2,35.02351078
31-05-2025 14:00:00,32.93333333,32.65357095
31-05-2025 15:00:00,31.66666667,30.26939889
31-05-2025 16:00:00,30.4,29.70889084
31-05-2025 17:00:00,29.86666667,28.58411635
31-05-2025 18:00:00,29.33333333,29.09234783
31-05-2025 19:00:00,28.8,28.812627
31-05-2025 20:00:00,28.46666667,29.61597419
31-05-2025 21:00:00,28.13333333,28.35746345
31-05-2025 22:00:00,27.8,27.64979225
31-05-2025 23:00:00,27.46666667,28.03527849
01-06-2025 00:00:00,27.13333333,25.61745533
01-06-2025 01:00:00,26.8,26.9615292
01-06-2025 02:00:00,26.93333333,27.46181188
01-06-2025 03:00:00,27.06666667,26.05299901
01-06-2025 04:00:00,27.2,27.98411827
01-06-2025 05:00:00,29.2,29.43206145
01-06-2025 06:00:00,31.2,30.91529295
01-06-2025 07:00:00,33.2,33.63381339
01-06-2025 08:00:00,34.13333333,35.69004192
01-06-2025 09:00:00,35.06666667,35.19134789
01-06-2025 10:00:00,36,36.17017146
